id,objectType,actor,verb,postedTime,generator,provider,link,body,object,favoritesCount,twitter_entities,twitter_filter_level,retweetCount,info,location,inReplyTo
"tag:search.twitter.com,2005:646711118950465536",activity,object,post,2015-09-23T15:42:00.000Z,object,object,http://twitter.com/DanteFlorence/statuses/646711118950465536,".@MenInBlazers bad week for VW:
Lewandowski 5 goals against Wolfsburg, and now VW CFO Martin Winterkorn resigns. Did Rog do a Doc on them?",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711131147374593",activity,object,post,2015-09-23T15:42:03.000Z,object,object,http://twitter.com/fgranik/statuses/646711131147374593,Volkswagen faces 34 federal lawsuits in emission scandal: Volkswagen already faces a raft of 34 federal lawsui... http://t.co/FetRQfF0KQ,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711132481265664",activity,object,post,2015-09-23T15:42:03.000Z,object,object,http://twitter.com/etmphousign/statuses/646711132481265664,"The revelations are reminiscent of the rate-fixing scandal, but without rogue traders to blame, VW may well find it harder to excuse itself",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711135656407040",activity,object,share,2015-09-23T15:42:04.000Z,object,object,http://twitter.com/ShorterPearson/statuses/646711135656407040,RT @business: Resignation statement from #Volkswagen CEO Martin Winterkorn http://t.co/J45964Ros1 http://t.co/J5S9Gjig9s,object,0,object,low,80,-,-,-
"tag:search.twitter.com,2005:646711139393376256",activity,object,post,2015-09-23T15:42:05.000Z,object,object,http://twitter.com/fgranik/statuses/646711139393376256,Europe's carmakers: We don't have the 'Volkswagen problem': European carmakers are racing to assure their cust... http://t.co/gEreqm6pqa,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711141364711424",activity,object,share,2015-09-23T15:42:06.000Z,object,object,http://twitter.com/Trustifier/statuses/646711141364711424,RT @jessmarmor: 5 images that perfectly depict the mess that is #VWGate http://t.co/k6dZ9Q3N51 http://t.co/KXRXUKP27p,object,0,object,low,37,-,-,-
"tag:search.twitter.com,2005:646711158360162304",activity,object,share,2015-09-23T15:42:10.000Z,object,object,http://twitter.com/mariyastrauss/statuses/646711158360162304,RT @felixsalmon: This is deeply depressing while also helping to explain the otherwise inexplicable behavior of VW https://t.co/YaPV6N5POr,object,0,object,low,7,-,-,-
"tag:search.twitter.com,2005:646711159429574658",activity,object,post,2015-09-23T15:42:10.000Z,object,object,http://twitter.com/LorenzoMora/statuses/646711159429574658,Oh snap the CEO @Volkswagen is no longer the CEO. I'm sure no one will notice. #uselessInfo,object,0,object,low,0,-,object,-
"tag:search.twitter.com,2005:646711165662461956",activity,object,post,2015-09-23T15:42:11.000Z,object,object,http://twitter.com/TechAmbrosia/statuses/646711165662461956,VW CEO Martin Winterkorn resigns in face of growing emissions scandal http://t.co/xQksZ0kAJS,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711595188494336",activity,object,post,2015-09-23T15:43:54.000Z,object,object,http://twitter.com/JMarkOckerbloom/statuses/646711595188494336,"Was cheap, high-performance ""clean diesel"" a mirage?  MIT Technology Review looks at state of play after VW cheat: http://t.co/pST61aKwoi",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711593951084544",activity,object,share,2015-09-23T15:43:53.000Z,object,object,http://twitter.com/margweston/statuses/646711593951084544,RT @RT_com: BREAKING: #Volkswagen CEO Martin Winterkorn resigns http://t.co/wvhFg6MHDm http://t.co/b1vFSJHgo7,object,0,object,low,78,-,-,-
"tag:search.twitter.com,2005:646711598975975424",activity,object,share,2015-09-23T15:43:55.000Z,object,object,http://twitter.com/AdreaRanch/statuses/646711598975975424,RT @CARmagazine: The #dieselgate #Volkswagen chief steps down: Martin Winterkorn is out http://t.co/aE7SDKAIsf http://t.co/cM4F51W8uq,object,0,object,low,5,-,-,-
"tag:search.twitter.com,2005:646711599206670337",activity,object,post,2015-09-23T15:43:55.000Z,object,object,http://twitter.com/emmaximus/statuses/646711599206670337,Vw boss who resigned should go to prison #VWGate,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711599823224832",activity,object,post,2015-09-23T15:43:55.000Z,object,object,http://twitter.com/BizRadio111/statuses/646711599823224832,Listen tonight to @whartonknows at 10pm EST: @PennLaw's Cary Coglanese &amp; @Wharton's Eric Orts on #VW #dieselgate http://t.co/aUDYJPJoZ3,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711604059459584",activity,object,share,2015-09-23T15:43:56.000Z,object,object,http://twitter.com/MCAsthmatic/statuses/646711604059459584,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,48,-,-,-
"tag:search.twitter.com,2005:646711607507218432",activity,object,share,2015-09-23T15:43:57.000Z,object,object,http://twitter.com/durhamaesthetic/statuses/646711607507218432,RT @thisismoney: VW boss Martin Winterkorn resigns after emissions testing scandal engulfs world's biggest carmaker: http://t.co/MolanFtgJd,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711614775934978",activity,object,post,2015-09-23T15:43:58.000Z,object,object,http://twitter.com/AlexCKaufman/statuses/646711614775934978,Just look at how bad Volkswagen's reputation is right now http://t.co/JfJUMbtGct http://t.co/OSjax3t2VA,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711537567182848",activity,object,share,2015-09-23T15:43:40.000Z,object,object,http://twitter.com/bwyatt/statuses/646711537567182848,"RT @harrymccracken: I didn't realize that Volkswagen got in trouble for doing this back in 1973, too. http://t.co/ReNguoeg8D",object,0,object,low,59,-,-,-
"tag:search.twitter.com,2005:646711539391725568",activity,object,share,2015-09-23T15:43:40.000Z,object,object,http://twitter.com/E_LAD13/statuses/646711539391725568,RT @AP: BREAKING: Volkswagen CEO Martin Winterkorn says he is stepping down.,object,0,object,low,488,-,-,-
"tag:search.twitter.com,2005:646711539446116352",activity,object,share,2015-09-23T15:43:40.000Z,object,object,http://twitter.com/jimfenton/statuses/646711539446116352,RT @timburks: We should have a lot more corporate death penalties and a lot fewer human ones. #volkswagen,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711550213013504",activity,object,share,2015-09-23T15:43:43.000Z,object,object,http://twitter.com/joyce_laakonen/statuses/646711550213013504,"RT @nytimes: Volkswagen's chief has resigned, taking responsibility for the auto-maker's emissions cheating scandal http://t.co/DOjcDXCDbt",object,0,object,low,124,-,-,-
"tag:search.twitter.com,2005:646711551324520450",activity,object,post,2015-09-23T15:43:43.000Z,object,object,http://twitter.com/RyanBeeneAN/statuses/646711551324520450,".@vw Supervisory Board expects ""further personnel consequences in the next days""",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711560174350341",activity,object,share,2015-09-23T15:43:45.000Z,object,object,http://twitter.com/jaredforsyth/statuses/646711560174350341,"RT @zeynep: If cars cheat, what else? Voting machines? My NYT piece on the internet of cheating things. http://t.co/g5xRtd2d4H http://t.co/…",object,0,object,low,184,-,-,-
"tag:search.twitter.com,2005:646711557443989504",activity,object,post,2015-09-23T15:43:45.000Z,object,object,http://twitter.com/Kyle_Feldscher/statuses/646711557443989504,"More on Martin Winterkorn, CEO of VW, resigning: ""I am clearing the way for this fresh start with my resignation.""

http://t.co/jS4zVrMvx0",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711559843135489",activity,object,share,2015-09-23T15:43:45.000Z,object,object,http://twitter.com/Jme_Dvon/statuses/646711559843135489,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,44,-,-,-
"tag:search.twitter.com,2005:646711563819216897",activity,object,share,2015-09-23T15:43:46.000Z,object,object,http://twitter.com/EmBallmaier/statuses/646711563819216897,"RT @nytimes: Volkswagen's chief has resigned, taking responsibility for the auto-maker's emissions cheating scandal http://t.co/DOjcDXCDbt",object,0,object,low,125,-,-,-
"tag:search.twitter.com,2005:646711562690949120",activity,object,post,2015-09-23T15:43:46.000Z,object,object,http://twitter.com/whnt/statuses/646711562690949120,"BREAKING NEWS: Volkswagen CEO resigns amid emissions cheating scandal
http://t.co/daV3bzOI4Y http://t.co/3QnnHWOtUI",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711570312007680",activity,object,post,2015-09-23T15:43:48.000Z,object,object,http://twitter.com/DoHoBOB/statuses/646711570312007680,@RyanJSuto @forbesmm There was a VW joke that I couldn't bring myself to emit.,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646711569930285056",activity,object,share,2015-09-23T15:43:48.000Z,object,object,http://twitter.com/DavidAncar/statuses/646711569930285056,RT @ForbesTech: Volkswagen AG's CEO has stepped down amid the company's emissions software scandal: http://t.co/4dRcUeZN4A http://t.co/TSMX…,object,0,object,low,18,-,-,-
"tag:search.twitter.com,2005:646711572497235968",activity,object,share,2015-09-23T15:43:48.000Z,object,object,http://twitter.com/NicPauer/statuses/646711572497235968,"RT @BBCWorld: The defeat device, the screw up &amp; the resignation - we explain the #Volkswagen diesel scandal http://t.co/m4LWpBzT5L http://t…",object,0,object,low,39,-,-,-
"tag:search.twitter.com,2005:646711575211065344",activity,object,post,2015-09-23T15:43:49.000Z,object,object,http://twitter.com/Automotive_News/statuses/646711575211065344,".@VW: The Executive Committee has tremendous respect for [CEO Winerkorn's] willingness to nevertheless assume responsibility...""",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711575718535168",activity,object,post,2015-09-23T15:43:49.000Z,object,object,http://twitter.com/BarronBizNR/statuses/646711575718535168,"As Volkswagen's CEO steps down, some blunt thoughts from @jalopnik about the company's self-made disaster: http://t.co/1MqatjxitN",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711583217836032",activity,object,share,2015-09-23T15:43:51.000Z,object,object,http://twitter.com/ShaktiLila/statuses/646711583217836032,RT @NRDCSwitchboard: Volkswagen takes down corporate social responsibility in its plunge to the bottom of the sea http://t.co/NM83rRQbOo,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711590335614976",activity,object,post,2015-09-23T15:43:53.000Z,object,object,http://twitter.com/8ricSullivan/statuses/646711590335614976,The eventual US fine will still be huge. Volkswagen CEO Winterkorn resigns in face of growing emissions scandal http://t.co/IuNX0NHrgA,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711486232965120",activity,object,post,2015-09-23T15:43:28.000Z,object,object,http://twitter.com/yskPittsburgh/statuses/646711486232965120,Volkswagen CEO to step down http://t.co/BWtYI4GCq3,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711493820588032",activity,object,share,2015-09-23T15:43:30.000Z,object,object,http://twitter.com/jck0514/statuses/646711493820588032,"RT @Conservative_VW: I hope the Pope asks the Dope why he is suing the Sisters of the Poor ....

#PopeInDC http://t.co/I9K5fDow7r",object,0,object,low,54,-,-,-
"tag:search.twitter.com,2005:646711496936976384",activity,object,post,2015-09-23T15:43:30.000Z,object,object,http://twitter.com/zpower/statuses/646711496936976384,"crazy to think that just last week VW showed the most exciting electric car since the model S.

now this.",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711498690007040",activity,object,post,2015-09-23T15:43:31.000Z,object,object,http://twitter.com/TuxcedoCat/statuses/646711498690007040,National fraudster and latest disgusting and disgraced CEO resigns. Wonder what's the amount of his golden parachute? #VW #Volkswagen,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711506411851776",activity,object,post,2015-09-23T15:43:33.000Z,object,object,http://twitter.com/DCDanKing/statuses/646711506411851776,@dave911rsr @F_R_Odo @johnnymolasses @VW Nope. No other reason than a company-wide conspiracy to kill the planet and dupe their customers,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646711521985196032",activity,object,post,2015-09-23T15:43:36.000Z,object,object,http://twitter.com/SFordWrites/statuses/646711521985196032,"Volkswagen CEO Resigns, Saying He's 'Shocked' By Emissions Scandal http://t.co/N2puzrPMhH via NPR http://t.co/TdbpY7bzh1",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711528301813760",activity,object,post,2015-09-23T15:43:38.000Z,object,object,http://twitter.com/digitalmoneyco/statuses/646711528301813760,Well this is awkward. #tech #technology #Volkswagen  https://t.co/KuGoSMxcnh,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711525282086912",activity,object,post,2015-09-23T15:43:37.000Z,object,object,http://twitter.com/JoshGrot/statuses/646711525282086912,"In a puff of smoke...

Volkswagen chief executive resigns in emissions scandal http://t.co/cGSdWlVEq8",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711422039134208",activity,object,post,2015-09-23T15:43:12.000Z,object,object,http://twitter.com/lokibeat/statuses/646711422039134208,I wonder what VW's CEO severance will be like. Anyone care to set the over/under? I'll take the over.,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711423645552640",activity,object,post,2015-09-23T15:43:13.000Z,object,object,http://twitter.com/Lex4Change/statuses/646711423645552640,#Volkswagen has made it that much harder for any #company to convince people it supports #sustainability http://t.co/SunWhPA6Hy @joconfino,object,0,object,low,0,-,object,-
"tag:search.twitter.com,2005:646711429194752000",activity,object,post,2015-09-23T15:43:14.000Z,object,object,http://twitter.com/EmilyRPeck/statuses/646711429194752000,Volkswagen may never come back from this mess http://t.co/MW6zsb3cVC @HuffPostBiz,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711442628939776",activity,object,post,2015-09-23T15:43:17.000Z,object,object,http://twitter.com/Mr_JStrickland/statuses/646711442628939776,"Honestly, Volkswagen should cut me a check for the loss of market value...",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711441484029952",activity,object,share,2015-09-23T15:43:17.000Z,object,object,http://twitter.com/caliaday/statuses/646711441484029952,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,37,-,-,-
"tag:search.twitter.com,2005:646711448131997696",activity,object,post,2015-09-23T15:43:19.000Z,object,object,http://twitter.com/tracyacorley/statuses/646711448131997696,Jobs are important to the German economy. Corruption like this threatens everyone.  http://t.co/boEAuhAdkm,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711445808246784",activity,object,share,2015-09-23T15:43:18.000Z,object,object,http://twitter.com/taxi619/statuses/646711445808246784,RT @felixsalmon: This is deeply depressing while also helping to explain the otherwise inexplicable behavior of VW https://t.co/YaPV6N5POr,object,0,object,low,11,-,-,-
